"STORE","Yr","mon","dayCount","revenue","avg_daily_revenue"
2202,2004,8,31,357526.37,11533.11
8409,2004,8,31,357493.83,11532.06
1302,2005,4,30,345908.68,11530.29
1109,2004,9,30,345846.92,11528.23
4804,2004,9,30,345814.23,11527.14
1204,2004,11,29,333921.38,11514.53
4603,2004,8,31,356924.54,11513.69
703,2005,6,30,345090.04,11503.00
1703,2004,10,31,356567.33,11502.17
2304,2004,9,30,344979.90,11499.33
1002,2004,9,28,321595.17,11485.54
4704,2005,4,30,344512.03,11483.73
5404,2005,6,30,344497.20,11483.24
5404,2004,10,31,355858.20,11479.30
3303,2005,8,27,309822.13,11474.89
303,2005,2,28,321243.61,11472.99
7503,2005,4,30,344115.09,11470.50
9303,2004,8,31,355580.38,11470.33
7807,2005,7,31,355559.36,11469.66
5303,2005,3,30,343886.74,11462.89
8507,2005,7,31,355024.41,11452.40
8309,2005,6,30,343024.83,11434.16
5804,2004,10,31,354388.73,11431.89
1307,2005,4,30,342856.23,11428.54
404,2005,5,31,354137.18,11423.78
9709,2004,9,30,342427.58,11414.25
5303,2004,10,31,353792.01,11412.65
1909,2005,8,27,308006.27,11407.64
1204,2005,1,31,353103.16,11390.42
4702,2004,9,25,284691.42,11387.66
9709,2005,6,30,341605.31,11386.84
1302,2005,2,28,318622.59,11379.38
5802,2005,7,31,352683.51,11376.89
5404,2005,2,28,318001.26,11357.19
5904,2005,5,31,351993.99,11354.64
4903,2005,2,28,317838.00,11351.36
9804,2004,8,31,351778.34,11347.69
5303,2005,1,31,351527.15,11339.59
5502,2004,9,22,249470.01,11339.55
1307,2005,5,31,351490.28,11338.40
6904,2005,6,30,340031.83,11334.39
5802,2004,11,29,328232.67,11318.37
2603,2004,8,31,350574.33,11308.85
9303,2004,10,31,350493.29,11306.24
6104,2005,1,31,350292.13,11299.75
1402,2004,9,29,327396.55,11289.54
6302,2005,1,31,349680.17,11280.01
5804,2004,11,29,326813.11,11269.42
1909,2005,4,30,338081.00,11269.37
609,2005,1,31,349256.66,11266.34
404,2005,4,30,337513.25,11250.44
503,2005,6,30,337494.34,11249.81
8802,2005,1,31,348648.24,11246.72
1103,2005,7,31,348391.32,11238.43
1102,2004,11,29,325904.40,11238.08
9002,2005,7,31,348149.73,11230.64
7804,2005,8,27,303211.57,11230.06
1307,2004,10,31,347762.63,11218.15
8802,2004,9,29,325291.29,11216.94
8507,2005,4,30,336366.94,11212.23
7204,2005,1,31,347467.77,11208.64
5904,2005,7,31,347467.85,11208.64
5802,2005,5,31,347418.66,11207.05
9909,2005,1,31,347273.62,11202.37
4204,2005,4,30,335697.20,11189.91
9303,2005,3,30,335631.89,11187.73
1204,2004,9,30,335629.56,11187.65
5803,2005,7,31,346552.95,11179.13
4704,2005,8,27,301592.94,11170.11
3609,2005,2,28,312470.39,11159.66
2309,2004,11,29,323365.54,11150.54
2603,2004,11,29,323200.97,11144.86
6704,2004,9,30,334176.15,11139.20
8309,2004,11,29,322700.15,11127.59
7704,2004,10,31,344868.00,11124.77
3403,2005,7,31,344356.87,11108.29
1703,2004,11,29,321961.27,11102.11
8309,2005,3,30,332666.18,11088.87
8309,2005,1,31,343514.89,11081.13
1609,2005,4,30,332424.12,11080.80
4604,2004,8,31,342949.84,11062.90
1609,2004,10,31,342891.26,11061.01
5204,2005,1,31,342858.45,11059.95
8604,2005,8,27,298615.13,11059.82
6904,2004,11,29,320679.14,11057.90
1102,2005,7,31,342716.58,11055.37
404,2005,6,30,331582.93,11052.76
6904,2004,9,30,331108.10,11036.94
1609,2005,2,28,308992.02,11035.43
7804,2005,7,31,341976.08,11031.49
9909,2005,7,31,341691.89,11022.32
5904,2005,2,28,308175.09,11006.25
8604,2005,4,30,330123.61,11004.12
7304,2005,2,28,308026.49,11000.95
4603,2004,9,30,329728.71,10990.96
703,2005,3,30,329647.71,10988.26
8604,2005,3,30,329465.78,10982.19
6302,2004,8,31,340300.56,10977.44
5802,2005,8,26,285403.78,10977.07
3602,2004,10,31,340273.96,10976.58
8604,2005,5,31,340074.16,10970.13
1307,2005,6,30,328943.47,10964.78
1109,2005,1,31,339838.99,10962.55
503,2005,3,30,328720.20,10957.34
3709,2004,9,30,328015.85,10933.86
8004,2005,2,28,305851.02,10923.25
404,2005,7,31,338604.30,10922.72
1009,2004,8,31,338553.39,10921.08
1909,2005,5,31,338253.16,10911.39
5303,2004,9,30,327253.67,10908.46
5802,2005,2,28,305227.56,10900.98
1703,2005,6,30,326558.31,10885.28
2309,2004,9,30,326137.69,10871.26
4903,2005,7,31,336804.93,10864.68
9104,2005,7,31,336701.14,10861.33
6209,2005,6,30,325505.34,10850.18
6903,2005,8,27,292877.32,10847.31
5204,2004,10,31,336244.53,10846.60
2404,2005,3,30,325281.28,10842.71
2309,2005,1,31,335767.17,10831.20
5804,2004,9,30,324755.59,10825.19
1609,2005,5,31,335501.28,10822.62
1302,2005,7,31,335172.65,10812.02
9709,2004,11,29,313544.26,10811.87
1703,2005,3,30,324257.21,10808.57
1204,2005,6,30,324170.01,10805.67
4703,2005,6,30,324150.54,10805.02
9909,2005,4,30,324139.85,10804.66
1909,2004,11,29,313311.16,10803.83
4804,2004,11,29,312430.34,10773.46
4104,2004,10,31,333884.83,10770.48
9002,2004,10,31,333790.25,10767.43
5803,2005,6,30,323001.81,10766.73
9909,2004,10,31,333520.10,10758.71
2304,2005,1,31,333456.16,10756.65
8604,2005,7,31,333291.28,10751.33
6304,2005,1,31,333201.04,10748.42
2309,2004,10,31,333123.68,10745.93
3403,2005,8,27,290051.00,10742.63
5304,2004,9,30,321768.21,10725.61
9303,2004,9,30,321427.94,10714.26
7704,2005,1,31,332038.89,10710.93
5002,2004,8,31,331743.82,10701.41
9002,2005,6,30,321027.41,10700.91
1307,2004,11,29,310117.68,10693.71
3004,2005,1,31,331339.27,10688.36
9909,2004,9,30,320439.06,10681.30
1204,2004,8,31,330927.99,10675.10
3503,2004,11,29,309458.59,10670.99
703,2005,5,31,330694.22,10667.56
5804,2005,1,31,330674.01,10666.90
3503,2004,9,30,319977.41,10665.91
8507,2005,5,31,330631.20,10665.52
9709,2005,3,30,318972.92,10632.43
703,2004,9,30,318277.15,10609.24
7807,2005,4,30,318234.07,10607.80
9709,2005,1,31,328626.66,10600.86
5802,2005,6,30,317637.79,10587.93
1103,2005,1,31,328216.54,10587.63
4203,2005,7,31,327823.81,10574.96
9202,2004,11,29,306422.11,10566.28
4803,2004,11,29,306292.00,10561.79
4803,2005,6,30,316792.27,10559.74
5904,2005,6,30,316008.41,10533.61
6704,2004,10,31,326000.53,10516.15
9002,2005,1,31,325986.59,10515.70
4402,2004,8,31,325594.20,10503.04
9202,2005,5,31,325579.38,10502.56
8604,2005,2,28,293897.15,10496.33
3503,2005,6,30,314837.18,10494.57
703,2005,1,31,325011.59,10484.24
2309,2005,5,31,324847.28,10478.94
1909,2005,3,30,314188.77,10472.96
3609,2005,7,31,324410.50,10464.85
7804,2005,6,30,313649.69,10454.99
1609,2004,11,29,303094.37,10451.53
1609,2005,3,30,313118.82,10437.29
2604,2005,7,31,323529.72,10436.44
1102,2005,3,30,313081.83,10436.06
1103,2004,8,31,323401.43,10432.30
4203,2005,2,28,292085.02,10431.61
5803,2005,4,30,312790.00,10426.33
9909,2004,8,31,323074.86,10421.77
2904,2004,8,31,323004.00,10419.48
9909,2004,11,29,301810.31,10407.25
6704,2005,1,31,322429.02,10400.94
1307,2004,9,30,311709.61,10390.32
4804,2004,10,31,322079.29,10389.65
7503,2004,10,31,322047.74,10388.64
9202,2005,6,30,311629.79,10387.66
1103,2005,6,30,311513.05,10383.77
4704,2005,3,30,311327.43,10377.58
3709,2004,11,29,300773.88,10371.51
3709,2005,7,31,321446.45,10369.24
3503,2005,4,30,310844.48,10361.48
1302,2005,1,31,321126.58,10358.92
1703,2004,8,31,320762.00,10347.16
1609,2004,8,31,320710.30,10345.49
3503,2005,3,30,310153.46,10338.45
6204,2004,10,31,320367.86,10334.45
703,2004,11,29,299577.20,10330.25
4203,2005,3,30,309844.42,10328.15
3303,2005,5,31,319632.03,10310.71
1703,2004,9,30,308954.18,10298.47
1302,2005,3,30,308879.23,10295.97
404,2005,1,31,319175.00,10295.97
1103,2005,3,30,308751.88,10291.73
4703,2005,3,30,308688.58,10289.62
9104,2005,4,30,308479.63,10282.65
1909,2005,6,30,308328.61,10277.62
3303,2005,3,30,308274.31,10275.81
4903,2005,8,27,276974.47,10258.31
1102,2004,10,31,317867.31,10253.78
4603,2005,1,31,317632.03,10246.19
7807,2005,5,31,316084.48,10196.27
2004,2005,8,27,274990.01,10184.82
7503,2005,5,31,315537.47,10178.63
404,2004,9,30,305337.12,10177.90
9002,2005,8,27,274633.22,10171.60
4107,2005,8,27,274439.23,10164.42
5802,2004,10,31,315070.55,10163.57
4803,2004,10,31,314691.74,10151.35
2404,2004,8,31,314649.85,10150.00
503,2005,5,31,314623.32,10149.14
4703,2004,11,29,293945.33,10136.05
3709,2004,8,31,314057.84,10130.90
5304,2005,1,31,314045.24,10130.49
4104,2005,1,31,313826.90,10123.45
4803,2005,3,30,303703.18,10123.44
2604,2005,2,28,283238.85,10115.67
1703,2005,1,31,313518.69,10113.51
1307,2005,1,31,313167.77,10102.19
9909,2005,5,31,313091.92,10099.74
7204,2004,10,31,313029.97,10097.74
7804,2005,3,30,302721.71,10090.72
703,2005,4,30,302596.94,10086.56
1103,2004,11,29,292483.77,10085.65
2309,2005,3,30,302516.10,10083.87
4604,2004,11,29,292329.34,10080.32
3709,2005,2,28,282227.40,10079.55
3503,2005,5,31,312271.18,10073.26
5904,2004,11,29,292088.62,10072.02
1307,2004,8,31,312200.94,10071.00
5404,2004,9,30,302105.41,10070.18
4704,2005,7,31,311922.18,10062.01
609,2004,8,31,311880.43,10060.66
6204,2004,8,31,311760.74,10056.80
7304,2005,8,27,271257.95,10046.59
4804,2005,1,31,311280.21,10041.30
7503,2004,8,31,311243.51,10040.11
2004,2005,3,30,300957.57,10031.92
8309,2004,8,31,310666.90,10021.51
1307,2005,3,30,300516.19,10017.21
6204,2004,9,30,300116.87,10003.90
6903,2005,7,31,310115.58,10003.73
9202,2004,10,31,309685.82,9989.87
2404,2005,7,31,309581.15,9986.49
2904,2005,3,30,299468.07,9982.27
3503,2005,1,31,309238.33,9975.43
5803,2004,11,29,288863.64,9960.82
4803,2004,8,31,308724.66,9958.86
4107,2005,2,28,278813.85,9957.64
9104,2005,5,31,308413.25,9948.81
2604,2005,5,31,308183.39,9941.40
3303,2004,10,31,307993.55,9935.28
9202,2005,8,27,268233.48,9934.57
2309,2004,8,31,307877.71,9931.54
1103,2005,5,31,307874.56,9931.44
1102,2005,8,27,267974.60,9924.99
503,2005,4,30,297424.02,9914.13
1703,2005,5,31,307295.44,9912.76
3303,2005,4,30,297320.29,9910.68
2309,2005,6,30,297281.07,9909.37
9909,2005,6,30,297261.61,9908.72
5002,2004,9,26,257543.06,9905.50
8604,2004,10,31,306837.00,9897.97
8507,2005,6,30,296937.61,9897.92
3709,2005,3,30,296779.92,9892.66
4803,2004,9,30,296664.40,9888.81
8507,2005,1,31,306254.85,9879.19
5803,2004,8,31,306196.46,9877.31
1909,2005,1,31,306160.72,9876.15
2404,2005,2,28,276487.25,9874.54
2809,2005,3,30,296172.37,9872.41
404,2004,11,29,286115.09,9866.04
5903,2005,7,31,305782.14,9863.94
7804,2005,5,31,305592.12,9857.81
1302,2004,11,29,285712.30,9852.15
9104,2005,3,30,295440.32,9848.01
5404,2005,1,31,304976.34,9837.95
4204,2005,8,27,265622.54,9837.87
3303,2004,11,29,285285.36,9837.43
1302,2005,8,27,265608.93,9837.37
7807,2005,6,30,294611.88,9820.40
8604,2005,6,30,294469.93,9815.66
1702,2004,9,27,264971.66,9813.77
6904,2004,10,31,303966.47,9805.37
7304,2005,7,31,303804.23,9800.14
703,2004,8,31,303564.11,9792.39
7304,2005,6,30,293702.46,9790.08
4703,2005,4,30,293360.57,9778.69
2809,2005,8,27,263881.60,9773.39
3303,2005,6,30,293012.19,9767.07
2809,2005,4,30,292948.81,9764.96
5802,2005,1,31,302647.24,9762.81
4503,2005,7,31,302641.16,9762.62
8507,2004,9,30,292793.52,9759.78
1109,2004,8,31,302306.50,9751.82
2904,2005,4,30,292232.37,9741.08
503,2004,11,29,281892.33,9720.43
503,2004,9,30,290879.22,9695.97
1909,2004,9,30,290683.60,9689.45
4503,2005,8,27,260836.57,9660.61
7503,2004,11,29,280127.98,9659.59
2909,2005,8,27,260803.43,9659.39
1102,2005,5,31,299265.88,9653.74
2404,2005,5,31,299069.87,9647.42
2909,2005,2,28,270023.54,9643.70
5904,2005,1,31,298357.07,9624.42
503,2005,1,31,298324.91,9623.38
5804,2004,8,31,297809.20,9606.75
403,2005,2,28,268648.21,9594.58
9709,2004,8,31,297357.04,9592.16
5802,2004,8,31,297255.54,9588.89
3509,2004,12,30,287660.49,9588.68
8507,2004,8,31,297117.75,9584.44
3602,2004,8,31,297059.16,9582.55
6903,2005,2,28,268056.76,9573.46
4204,2005,3,30,287151.61,9571.72
7804,2005,4,30,287040.41,9568.01
7304,2005,3,30,286971.20,9565.71
8507,2005,3,30,286735.14,9557.84
4107,2005,7,31,296078.90,9550.93
5904,2004,10,31,295905.65,9545.34
4803,2005,4,30,286352.52,9545.08
1103,2004,9,30,286128.16,9537.61
8604,2005,1,31,294711.06,9506.81
5903,2005,6,30,285092.46,9503.08
9002,2004,9,29,275580.80,9502.79
1703,2005,4,30,284929.23,9497.64
3503,2004,8,31,293954.60,9482.41
8507,2004,10,31,293949.97,9482.26
4604,2004,10,31,293924.94,9481.45
1909,2004,10,31,293888.24,9480.27
5104,2005,2,28,265403.05,9478.68
6204,2005,1,31,293763.49,9476.24
8604,2004,11,29,274513.76,9465.99
7503,2005,3,30,283698.67,9456.62
8504,2005,8,27,255215.02,9452.41
2604,2005,6,30,283329.96,9444.33
9909,2005,3,30,283030.91,9434.36
9104,2005,8,27,254726.31,9434.31
4704,2005,2,28,264126.76,9433.10
1609,2005,1,31,292011.37,9419.72
404,2004,8,31,291463.53,9402.05
8507,2004,11,29,272631.91,9401.10
4803,2005,5,31,291178.83,9392.87
4203,2004,10,31,290767.23,9379.59
9202,2005,1,31,290598.15,9374.13
7804,2004,8,31,289608.22,9342.20
4604,2005,1,31,289427.49,9336.37
7807,2004,8,31,289093.60,9325.60
8004,2005,8,27,251726.73,9323.21
8504,2005,7,31,288904.49,9319.50
5304,2004,8,31,288889.70,9319.02
4503,2005,3,30,278930.89,9297.70
3403,2005,5,31,288102.06,9293.61
6903,2005,6,30,278764.49,9292.15
3303,2004,8,31,287951.47,9288.76
7807,2004,11,29,269189.94,9282.41
4703,2004,10,31,287715.29,9281.14
7807,2005,3,30,278402.76,9280.09
4703,2004,8,31,287336.32,9268.91
1102,2005,6,30,278011.03,9267.03
4204,2005,6,30,277991.44,9266.38
2404,2005,6,30,277651.16,9255.04
5903,2004,8,31,286754.33,9250.14
503,2004,8,31,286736.45,9249.56
1103,2005,4,30,277393.90,9246.46
4703,2004,9,30,277370.15,9245.67
3809,2005,8,27,249475.89,9239.85
4803,2005,1,31,286389.56,9238.37
3403,2005,6,30,277120.81,9237.36
2004,2005,2,28,258138.66,9219.24
2909,2005,7,31,285587.02,9212.48
9704,2005,5,31,285578.62,9212.21
8802,2004,8,31,285307.34,9203.46
5904,2004,9,30,276089.42,9202.98
9104,2005,6,30,275890.89,9196.36
7503,2004,9,30,275842.42,9194.75
3709,2005,6,30,275335.78,9177.86
9104,2005,2,28,256529.35,9161.76
3403,2005,3,30,274737.61,9157.92
7503,2005,1,31,283740.02,9152.90
5802,2005,3,30,274175.66,9139.19
4203,2005,6,30,274028.28,9134.28
7804,2004,11,29,264825.44,9131.91
7304,2005,4,30,273904.35,9130.14
9202,2004,9,30,273361.68,9112.06
5903,2004,11,29,264175.32,9109.49
7807,2004,10,31,282293.29,9106.24
2604,2004,8,31,282026.46,9097.63
4703,2005,5,31,281465.54,9079.53
5404,2004,8,31,281436.38,9078.59
6904,2005,1,31,281374.78,9076.61
7304,2005,5,31,281299.20,9074.17
4204,2005,5,31,281059.52,9066.44
8604,2004,9,30,271189.49,9039.65
3809,2005,7,31,279927.44,9029.92
4703,2005,1,31,279906.09,9029.23
3809,2005,2,28,252474.47,9016.95
9704,2005,8,27,243312.67,9011.58
1302,2005,5,31,279155.97,9005.03
4704,2004,9,30,269865.46,8995.52
3403,2004,10,31,278216.02,8974.71
4503,2005,2,28,250945.00,8962.32
2604,2005,4,30,268839.80,8961.33
5803,2005,5,31,277696.31,8957.95
7804,2004,9,30,268417.04,8947.23
9104,2004,10,31,276850.51,8930.66
2604,2004,11,29,258675.90,8919.86
303,2005,8,27,240597.17,8911.01
7003,2005,8,27,240451.20,8905.60
3709,2005,4,30,267166.70,8905.56
4203,2005,5,31,275998.12,8903.17
8004,2005,7,31,275615.49,8890.82
9104,2004,11,29,257538.70,8880.64
8604,2004,8,31,275186.67,8876.99
3303,2004,9,30,266163.43,8872.11
3403,2004,11,29,257269.66,8871.37
4704,2005,5,31,274993.78,8870.77
5803,2005,3,30,266111.42,8870.38
2004,2005,5,31,274911.75,8868.12
2904,2004,11,29,257001.73,8862.13
4704,2004,10,31,274527.75,8855.73
4203,2004,8,31,274378.82,8850.93
5904,2004,8,31,274365.30,8850.49
4503,2005,6,30,265511.28,8850.38
3303,2005,1,31,274299.11,8848.36
7807,2004,9,30,265098.42,8836.61
9704,2005,7,31,273823.71,8833.02
3609,2004,8,31,273717.54,8829.60
4204,2005,7,31,273644.71,8827.25
5903,2005,1,31,273630.46,8826.79
2904,2005,7,31,273589.50,8825.47
8504,2005,4,30,264707.43,8823.58
2904,2005,2,28,247025.23,8822.33
8504,2005,2,28,246779.91,8813.57
8004,2005,3,30,264291.05,8809.70
2004,2005,7,31,272986.25,8806.01
1909,2004,8,31,272740.79,8798.09
5803,2005,1,31,272364.19,8785.94
3609,2004,11,29,254725.81,8783.65
2909,2005,6,30,263470.62,8782.35
3403,2005,1,31,272148.72,8778.99
1402,2004,8,26,228049.40,8771.13
5803,2004,10,31,271668.99,8763.52
1302,2005,6,30,262869.89,8762.33
3403,2004,8,31,271182.31,8747.82
1804,2004,8,31,271140.18,8746.46
2604,2004,10,31,270041.31,8711.01
303,2004,8,31,269876.63,8705.70
9704,2005,3,30,260998.94,8699.96
2809,2005,2,28,243450.09,8694.65
4204,2005,2,28,243414.59,8693.38
4503,2005,4,30,260592.55,8686.42
3602,2004,9,23,199768.93,8685.61
3709,2004,10,31,269251.88,8685.54
9704,2005,2,28,242083.79,8645.85
1302,2004,10,31,267837.13,8639.91
8504,2005,3,30,258838.41,8627.95
4107,2005,4,30,258266.69,8608.89
3609,2004,9,30,258231.60,8607.72
3709,2005,1,31,266787.33,8606.04
8004,2005,6,30,257913.40,8597.11
3609,2005,4,30,257689.46,8589.65
5903,2005,3,30,257422.20,8580.74
3709,2005,5,31,265498.89,8564.48
2604,2004,9,30,256633.16,8554.44
8504,2005,5,31,264894.07,8544.97
4704,2005,6,30,256170.28,8539.01
5104,2005,3,30,255891.56,8529.72
5803,2004,9,30,255777.90,8525.93
9104,2004,9,30,255333.53,8511.12
4203,2004,9,30,255182.67,8506.09
2809,2005,7,31,262997.06,8483.78
1102,2004,8,30,254321.16,8477.37
3403,2005,4,30,254320.77,8477.36
2809,2005,6,30,254246.74,8474.89
4203,2005,4,30,254161.06,8472.04
6903,2005,4,30,254123.63,8470.79
3403,2004,9,30,254066.07,8468.87
3609,2005,6,30,254028.45,8467.62
9104,2005,1,31,261929.14,8449.33
2404,2005,4,30,253276.29,8442.54
2904,2005,5,31,261589.97,8438.39
4903,2004,11,29,244034.35,8414.98
5903,2004,9,30,252435.61,8414.52
6903,2004,10,31,260839.97,8414.19
5104,2005,5,31,260464.27,8402.07
4704,2004,8,31,260434.07,8401.10
1804,2004,10,31,259726.43,8378.27
9002,2004,8,31,259477.47,8370.24
3609,2004,10,31,259253.94,8363.03
2004,2004,8,31,258954.26,8353.36
9704,2004,10,31,258932.75,8352.67
1702,2004,8,29,242140.92,8349.69
4904,2004,12,30,250225.91,8340.86
5903,2004,10,31,258497.38,8338.63
2404,2004,9,30,250080.69,8336.02
8504,2005,6,30,249823.81,8327.46
7804,2004,10,31,258147.28,8327.33
7304,2004,11,29,241341.18,8322.11
9704,2005,4,30,249616.33,8320.54
2904,2005,6,30,248862.54,8295.42
5903,2005,5,31,256849.63,8285.47
4903,2005,6,30,248428.91,8280.96
2004,2005,6,30,248200.01,8273.33
303,2004,9,30,248074.87,8269.16
6903,2004,8,31,256063.47,8260.11
2909,2005,5,31,255926.05,8255.68
5104,2005,4,30,247382.06,8246.07
7807,2005,1,31,255230.33,8233.24
4503,2005,5,31,254115.26,8197.27
1102,2004,9,28,229366.74,8191.67
2809,2005,5,31,253465.35,8176.30
4704,2004,11,29,236871.74,8167.99
2404,2004,11,29,236772.48,8164.57
5104,2005,8,27,220190.48,8155.20
8504,2004,10,31,252578.36,8147.69
7304,2004,8,31,251656.73,8117.96
4107,2005,1,31,251400.66,8109.70
7304,2004,9,30,242843.16,8094.77
2604,2005,1,31,250844.03,8091.74
2904,2004,9,30,242752.35,8091.74
4203,2004,11,29,234408.51,8083.05
4204,2004,11,29,234055.78,8070.89
9704,2005,6,30,241899.20,8063.31
8004,2004,9,30,241439.33,8047.98
9202,2004,8,31,249421.45,8045.85
4503,2004,9,30,241020.77,8034.03
5802,2004,9,27,215986.85,7999.51
7304,2004,10,31,247825.78,7994.38
9604,2005,4,30,239650.57,7988.35
2809,2004,11,29,231518.21,7983.39
4107,2005,5,31,247343.41,7978.82
5104,2005,7,31,247179.56,7973.53
9104,2004,8,31,247173.21,7973.33
403,2005,8,27,215155.83,7968.73
4503,2004,10,31,247014.60,7968.21
8004,2005,4,30,239006.23,7966.87
5903,2005,4,30,238657.51,7955.25
2004,2004,11,29,230488.68,7947.89
6903,2005,5,31,246344.62,7946.60
2909,2004,10,31,245579.56,7921.92
4203,2005,1,31,245200.75,7909.70
1404,2005,2,28,220638.36,7879.94
3609,2005,1,31,243803.84,7864.64
4903,2005,3,30,235615.19,7853.84
8004,2005,5,31,242859.31,7834.17
7003,2005,7,31,242619.04,7826.42
4704,2005,1,31,242463.75,7821.41
9704,2004,11,29,226789.42,7820.32
7804,2005,1,31,242284.82,7815.64
9704,2004,9,30,234321.33,7810.71
1704,2005,3,30,234123.72,7804.12
4503,2004,11,29,225822.96,7787.00
2404,2005,1,31,240941.99,7772.32
2404,2004,10,31,240113.83,7745.61
2004,2005,1,31,239774.63,7734.67
2909,2005,4,30,231308.36,7710.28
4204,2004,9,30,230346.65,7678.22
9604,2005,2,28,214730.44,7668.94
7003,2005,2,28,214205.13,7650.18
2909,2004,11,29,221505.01,7638.10
403,2005,7,31,236730.07,7636.45
3809,2004,8,31,236416.33,7626.33
3809,2004,9,30,228657.01,7621.90
4204,2004,8,31,236063.77,7614.96
2909,2004,8,31,235523.48,7597.53
1704,2004,12,30,227750.10,7591.67
1302,2004,8,30,227560.35,7585.34
3609,2005,3,30,227469.84,7582.33
2004,2005,4,30,227427.23,7580.91
2904,2005,1,31,234912.99,7577.84
3809,2005,6,30,227330.03,7577.67
4107,2004,9,30,227299.49,7576.65
8504,2005,1,31,234808.26,7574.46
303,2005,7,31,234530.65,7565.50
6903,2004,9,30,226380.05,7546.00
4107,2005,6,30,226266.23,7542.21
2909,2005,1,31,233495.46,7532.11
9704,2004,8,31,233323.46,7526.56
6903,2004,11,29,217702.68,7506.99
303,2004,10,31,232659.32,7505.14
4903,2005,4,30,224781.36,7492.71
8004,2004,11,29,216851.81,7477.65
8504,2004,11,29,216828.36,7476.84
3609,2005,5,31,231550.56,7469.37
2904,2004,10,31,231281.83,7460.70
4903,2005,5,31,230931.78,7449.41
4503,2004,8,31,230158.95,7424.48
2004,2004,10,31,229610.25,7406.78
3809,2005,1,31,229587.41,7406.05
403,2004,10,31,229346.07,7398.26
8504,2004,9,30,221610.05,7387.00
4107,2004,11,29,213890.54,7375.54
8004,2004,8,31,228412.73,7368.15
2909,2004,9,30,220776.02,7359.20
303,2005,3,30,220696.13,7356.54
5104,2004,9,30,220603.50,7353.45
2004,2004,9,30,220183.99,7339.47
2909,2005,3,30,220109.24,7336.97
3509,2005,2,28,205177.52,7327.77
8004,2004,10,31,226583.44,7309.14
7304,2005,1,31,226402.94,7303.32
9604,2005,7,31,226006.58,7290.53
4107,2004,10,31,225817.38,7284.43
9704,2005,1,31,225762.68,7282.67
4204,2004,10,31,225520.82,7274.87
3809,2004,11,29,210139.08,7246.18
2809,2004,10,31,224154.01,7230.77
9604,2005,5,31,222371.17,7173.26
4503,2005,1,31,222221.47,7168.43
9604,2005,8,27,193217.69,7156.21
5104,2004,8,31,221423.34,7142.69
3804,2004,12,30,213616.56,7120.55
9604,2005,3,30,213546.59,7118.22
3809,2005,4,30,213523.89,7117.46
6903,2005,3,30,212519.14,7083.97
4107,2005,3,30,212450.39,7081.68
9604,2004,10,31,218324.70,7042.73
4107,2004,8,31,218004.09,7032.39
8504,2004,8,31,217931.87,7030.06
5104,2005,6,30,210536.48,7017.88
4204,2005,1,31,217297.86,7009.61
2809,2005,1,31,216825.48,6994.37
403,2005,3,30,209603.67,6986.79
5104,2004,11,29,202468.52,6981.67
403,2004,9,30,208136.10,6937.87
9604,2005,6,30,207940.03,6931.33
7003,2005,6,30,207047.56,6901.59
303,2005,6,30,206460.05,6882.00
1302,2004,9,28,192307.45,6868.12
1704,2005,2,28,191855.72,6851.99
6903,2005,1,31,212332.30,6849.43
1404,2005,5,31,210672.08,6795.87
403,2005,5,31,209981.90,6773.61
7003,2004,8,31,209851.57,6769.41
1404,2005,3,30,202992.90,6766.43
3809,2005,3,30,200654.32,6688.48
3809,2005,5,31,207000.11,6677.42
1404,2005,7,31,206614.50,6664.98
8004,2005,1,31,206360.79,6656.80
403,2005,6,30,199675.77,6655.86
5104,2005,1,31,205561.58,6631.02
303,2005,4,30,198811.81,6627.06
303,2005,1,31,204681.10,6602.62
2809,2004,8,31,204675.77,6602.44
303,2005,5,31,202844.55,6543.37
5104,2004,10,31,202451.47,6530.69
3509,2005,8,27,175017.33,6482.12
403,2004,11,29,185899.75,6410.34
9604,2004,8,31,198355.28,6398.56
2809,2004,9,30,191161.57,6372.05
403,2005,1,31,197519.61,6371.60
9604,2005,1,31,196363.88,6334.32
1404,2005,8,27,170670.21,6321.12
3809,2004,10,31,194659.86,6279.35
9604,2004,9,30,187923.26,6264.11
9604,2004,11,29,180351.89,6219.03
403,2005,4,30,185293.77,6176.46
403,2004,8,31,190076.38,6131.50
1404,2004,9,30,183856.18,6128.54
1404,2005,6,30,183348.28,6111.61
303,2004,11,29,175003.74,6034.61
4903,2005,1,31,186809.98,6026.13
7003,2004,9,30,179607.58,5986.92
1404,2004,10,31,185179.84,5973.54
7003,2005,4,30,178906.32,5963.54
3509,2005,7,31,183568.60,5921.57
1404,2005,1,31,182805.88,5896.96
1404,2005,4,30,176034.38,5867.81
7003,2004,11,29,169776.27,5854.35
7003,2004,10,31,178349.79,5753.22
1404,2004,11,29,166745.25,5749.84
3804,2005,8,27,153608.83,5689.22
7003,2005,3,30,168200.16,5606.67
7003,2005,5,31,172819.04,5574.81
4904,2005,7,31,171441.74,5530.38
4904,2005,8,27,148254.31,5490.90
4904,2005,4,30,164039.54,5467.98
7003,2005,1,31,168443.28,5433.65
3804,2005,2,28,151579.55,5413.56
3804,2005,3,30,162103.08,5403.44
4904,2005,3,30,161741.04,5391.37
3509,2004,9,30,158390.48,5279.68
1704,2004,8,31,162912.18,5255.23
3509,2004,10,31,162578.75,5244.48
3804,2005,7,31,159568.91,5147.38
